index,line_nos,transcript_file,audio_file,transcript,tokens
line 45 corpus5_1.txt,line 45,corpus5_1.txt,200702-075931_yor_7f4_elicit_44.wav,"Bí eegbọ́n bá so mọ́ ajá lẹ́nu, akátá là ńní kó já a? ## If a tick fastens on to a dog's mouth, does one ask a jackal to dislodge it?","[1, 31, 4, 4, 6, 1, 41, 13, 1, 27, 18, 14, 12, 41, 0, 9, 27, 11, 40, 13, 20, 0, 10, 27, 19, 27, 11, 26, 36, 13, 31, 10, 33, 9, 27, 0, 8, 5, 0, 19, 8, 2, 10, 5, 0, 18, 19, 4, 13, 18, 14, 13, 19, 14, 0, 3, 14, 6, 18, 12, 14, 20, 19, 7, 3, 14, 4, 18, 14, 13, 4, 0, 18, 10, 0, 9, 0, 2, 10, 0, 11, 19, 14, 3, 8, 18, 11, 14, 3, 6, 4, 8, 19]"
line 46 corpus5_1.txt,line 46,corpus5_1.txt,200702-075931_yor_7f4_elicit_45.wav,"Bí eegbọ́n bá ṣo ayínrín nímú, adìẹ kọ́ ni yó ja. ## If a tick clings to a fox's nose, it is not a chicken that will remove it.","[1, 31, 4, 4, 6, 1, 41, 13, 1, 27, 39, 14, 0, 24, 31, 13, 17, 31, 13, 13, 31, 12, 35, 0, 3, 30, 40, 10, 41, 13, 8, 24, 33, 9, 0, 8, 5, 0, 19, 8, 2, 10, 2, 11, 8, 13, 6, 18, 19, 14, 0, 5, 14, 23, 18, 13, 14, 18, 4, 8, 19, 8, 18, 13, 14, 19, 0, 2, 7, 8, 2, 10, 4, 13, 19, 7, 0, 19, 22, 8, 11, 11, 17, 4, 12, 14, 21, 4, 8, 19]"
line 47 corpus5_1.txt,line 47,corpus5_1.txt,200702-075931_yor_7f4_elicit_46.wav,"Bí ẹkùn ò bá fẹ̀, èse là ńpè é. ## If a leopard does not act mighty, one refers to it as a cat.","[1, 31, 40, 10, 34, 13, 32, 1, 27, 5, 40, 28, 18, 4, 11, 26, 36, 15, 28, 29, 8, 5, 0, 11, 4, 14, 15, 0, 17, 3, 3, 14, 4, 18, 13, 14, 19, 0, 2, 19, 12, 8, 6, 7, 19, 24, 14, 13, 4, 17, 4, 5, 4, 17, 18, 19, 14, 8, 19, 0, 18, 0, 2, 0, 19]"
line 48 corpus5_1.txt,line 48,corpus5_1.txt,200702-075931_yor_7f4_elicit_47.wav,"Bí ẹlẹ́bọ ò bá pe ẹni, àṣefín ò yẹni. ## If the person offering a sacrifice does not invite one, intruding is not proper for one.","[1, 31, 40, 11, 40, 1, 41, 32, 1, 27, 15, 4, 40, 13, 8, 26, 39, 4, 5, 31, 13, 32, 24, 40, 13, 8, 8, 5, 19, 7, 4, 15, 4, 17, 18, 14, 13, 14, 5, 5, 4, 17, 8, 13, 6, 0, 18, 0, 2, 17, 8, 5, 8, 2, 4, 3, 14, 4, 18, 13, 14, 19, 8, 13, 21, 8, 19, 4, 14, 13, 4, 8, 13, 19, 17, 20, 3, 8, 13, 6, 8, 18, 13, 14, 19, 15, 17, 14, 15, 4, 17, 5, 14, 17, 14, 13, 4]"
line 49 corpus5_1.txt,line 49,corpus5_1.txt,200702-075931_yor_7f4_elicit_48.wav,“Òru ò molówó” nIfá tí à ńdá fún “Ìwọ ta nìyẹn?” ## “The dark of night knows not who is a wealthy person” is the oracle one delivers to “Who might that be?”,"[32, 17, 20, 32, 12, 14, 11, 33, 22, 33, 13, 8, 5, 27, 19, 31, 26, 36, 3, 27, 5, 35, 13, 30, 22, 41, 19, 0, 13, 30, 24, 40, 13, 19, 7, 4, 3, 0, 17, 10, 14, 5, 13, 8, 6, 7, 19, 10, 13, 14, 22, 18, 13, 14, 19, 22, 7, 14, 8, 18, 0, 22, 4, 0, 11, 19, 7, 24, 15, 4, 17, 18, 14, 13, 8, 18, 19, 7, 4, 14, 17, 0, 2, 11, 4, 14, 13, 4, 3, 4, 11, 8, 21, 4, 17, 18, 19, 14, 22, 7, 14, 12, 8, 6, 7, 19, 19, 7, 0, 19, 1, 4]"
line 50 corpus5_1.txt,line 50,corpus5_1.txt,200702-075931_yor_7f4_elicit_49.wav,"Oòrùn, kó tìẹ wọ̀ ká má bàá Ọlọ́jọ́ wí. ## Sun, go set so one does not blame the owner of the day.","[14, 32, 17, 34, 13, 10, 33, 19, 30, 40, 22, 41, 10, 27, 12, 27, 1, 26, 27, 41, 11, 41, 9, 41, 22, 31, 18, 20, 13, 6, 14, 18, 4, 19, 18, 14, 14, 13, 4, 3, 14, 4, 18, 13, 14, 19, 1, 11, 0, 12, 4, 19, 7, 4, 14, 22, 13, 4, 17, 14, 5, 19, 7, 4, 3, 0, 24]"
line 51 corpus5_1.txt,line 51,corpus5_1.txt,200702-075931_yor_7f4_elicit_50.wav,"Òtòlò-ó jẹ, òtòlò-ó mu, òtòlò-ó fẹsẹ̀ wé ẹsẹ̀ erin. ## The water-buck ate, the water-buck drank, the water-buck compared its limbs to an elephant's.","[32, 19, 32, 11, 32, 33, 9, 40, 32, 19, 32, 11, 32, 33, 12, 20, 32, 19, 32, 11, 32, 33, 5, 40, 18, 40, 22, 29, 40, 18, 40, 4, 17, 8, 13, 19, 7, 4, 22, 0, 19, 4, 17, 1, 20, 2, 10, 0, 19, 4, 19, 7, 4, 22, 0, 19, 4, 17, 1, 20, 2, 10, 3, 17, 0, 13, 10, 19, 7, 4, 22, 0, 19, 4, 17, 1, 20, 2, 10, 2, 14, 12, 15, 0, 17, 4, 3, 8, 19, 18, 11, 8, 12, 1, 18, 19, 14, 0, 13, 4, 11, 4, 15, 7, 0, 13, 19, 18]"
line 52 corpus5_1.txt,line 52,corpus5_1.txt,200702-075931_yor_7f4_elicit_51.wav,Oúnjẹ ọmọ kékeré a máa wọ àgbà nínú; òrùka ọmọ kékeré ni kì í wọ ágbá lọ́wọ́. ## A youth's food can enter the stomach of an elder; it is only a youth's ring that cannot slip unto an elder's finger.,"[14, 35, 13, 9, 40, 41, 12, 41, 10, 29, 10, 4, 17, 29, 0, 12, 27, 0, 22, 41, 26, 6, 1, 26, 13, 31, 13, 35, 32, 17, 34, 10, 0, 41, 12, 41, 10, 29, 10, 4, 17, 29, 13, 8, 10, 30, 31, 22, 41, 27, 6, 1, 27, 11, 41, 22, 41, 0, 24, 14, 20, 19, 7, 18, 5, 14, 14, 3, 2, 0, 13, 4, 13, 19, 4, 17, 19, 7, 4, 18, 19, 14, 12, 0, 2, 7, 14, 5, 0, 13, 4, 11, 3, 4, 17, 8, 19, 8, 18, 14, 13, 11, 24, 0, 24, 14, 20, 19, 7, 18, 17, 8, 13, 6, 19, 7, 0, 19, 2, 0, 13, 13, 14, 19, 18, 11, 8, 15, 20, 13, 19, 14, 0, 13, 4, 11, 3, 4, 17, 18, 5, 8, 13, 6, 4, 17]"
line 1 corpus8.txt,line 1,corpus8.txt,200701-152104_yor_7f4_elicit_0.wav,Ibi tí a pè lórí ní ńhurun. ## The part one names the head is the one that grows hair.,"[8, 1, 8, 19, 31, 0, 15, 28, 11, 33, 17, 31, 13, 31, 36, 7, 20, 17, 20, 13, 19, 7, 4, 15, 0, 17, 19, 14, 13, 4, 13, 0, 12, 4, 18, 19, 7, 4, 7, 4, 0, 3, 8, 18, 19, 7, 4, 14, 13, 4, 19, 7, 0, 19, 6, 17, 14, 22, 18, 7, 0, 8, 17]"
line 2 corpus8.txt,line 2,corpus8.txt,200701-152104_yor_7f4_elicit_1.wav,Ibi tí a ti mú ọ̀lẹ ò kúnná; ibi tí a ti mú alágbáraá tó oko-ó ro. ## The place where a lazy person was apprehended bears no marks; the place where a powerful man was apprehended is broad enough to plant a farm.,"[8, 1, 8, 19, 31, 0, 19, 8, 12, 35, 41, 11, 40, 32, 10, 35, 13, 13, 27, 8, 1, 8, 19, 31, 0, 19, 8, 12, 35, 0, 11, 27, 6, 1, 27, 17, 0, 27, 19, 33, 14, 10, 14, 33, 17, 14, 19, 7, 4, 15, 11, 0, 2, 4, 22, 7, 4, 17, 4, 0, 11, 0, 25, 24, 15, 4, 17, 18, 14, 13, 22, 0, 18, 0, 15, 15, 17, 4, 7, 4, 13, 3, 4, 3, 1, 4, 0, 17, 18, 13, 14, 12, 0, 17, 10, 18, 19, 7, 4, 15, 11, 0, 2, 4, 22, 7, 4, 17, 4, 0, 15, 14, 22, 4, 17, 5, 20, 11, 12, 0, 13, 22, 0, 18, 0, 15, 15, 17, 4, 7, 4, 13, 3, 4, 3, 8, 18, 1, 17, 14, 0, 3, 4, 13, 14, 20, 6, 7, 19, 14, 15, 11, 0, 13, 19, 0, 5, 0, 17, 12]"
line 3 corpus8.txt,line 3,corpus8.txt,200701-152104_yor_7f4_elicit_2.wav,"Ibi tí a ti ńpìtàn ká tó jogún, ká mọ̀ pé ogún ibẹ̀ ò kanni. ## Where one must recite genealogies in order to establish one's claim to inheritance, one should know that one really has no claim to patrimony there.","[8, 1, 8, 19, 31, 0, 19, 8, 36, 15, 30, 19, 26, 13, 10, 27, 19, 33, 9, 14, 6, 35, 13, 10, 27, 12, 41, 15, 29, 14, 6, 35, 13, 8, 1, 40, 32, 10, 0, 13, 13, 8, 22, 7, 4, 17, 4, 14, 13, 4, 12, 20, 18, 19, 17, 4, 2, 8, 19, 4, 6, 4, 13, 4, 0, 11, 14, 6, 8, 4, 18, 8, 13, 14, 17, 3, 4, 17, 19, 14, 4, 18, 19, 0, 1, 11, 8, 18, 7, 14, 13, 4, 18, 2, 11, 0, 8, 12, 19, 14, 8, 13, 7, 4, 17, 8, 19, 0, 13, 2, 4, 14, 13, 4, 18, 7, 14, 20, 11, 3, 10, 13, 14, 22, 19, 7, 0, 19, 14, 13, 4, 17, 4, 0, 11, 11, 24, 7, 0, 18, 13, 14, 2, 11, 0, 8, 12, 19, 14, 15, 0, 19, 17, 8, 12, 14, 13, 24, 19, 7, 4, 17, 4]"
line 4 corpus8.txt,line 4,corpus8.txt,200701-152104_yor_7f4_elicit_3.wav,"Ibi tí ayé bá ẹni ni a ti ńjẹ ẹ̀. ## Where life catches up with one, there one lives it.","[8, 1, 8, 19, 31, 0, 24, 29, 1, 27, 40, 13, 8, 13, 8, 0, 19, 8, 36, 9, 40, 40, 22, 7, 4, 17, 4, 11, 8, 5, 4, 2, 0, 19, 2, 7, 4, 18, 20, 15, 22, 8, 19, 7, 14, 13, 4, 19, 7, 4, 17, 4, 14, 13, 4, 11, 8, 21, 4, 18, 8, 19]"
line 5 corpus8.txt,line 5,corpus8.txt,200701-152104_yor_7f4_elicit_4.wav,Ìbọ́n dídá olówó ló ní kíwọ̀fà rín rín rín kó sọ àdá nù. ## It is the master's engaging in silly antics that affords the pawn the opportunity to laugh so hard that he tosses his cutlass away.,"[30, 1, 41, 13, 3, 31, 3, 27, 14, 11, 33, 22, 33, 11, 33, 13, 31, 10, 31, 22, 41, 5, 26, 17, 31, 13, 17, 31, 13, 17, 31, 13, 10, 33, 18, 41, 26, 3, 27, 13, 34, 8, 19, 8, 18, 19, 7, 4, 12, 0, 18, 19, 4, 17, 18, 4, 13, 6, 0, 6, 8, 13, 6, 8, 13, 18, 8, 11, 11, 24, 0, 13, 19, 8, 2, 18, 19, 7, 0, 19, 0, 5, 5, 14, 17, 3, 18, 19, 7, 4, 15, 0, 22, 13, 19, 7, 4, 14, 15, 15, 14, 17, 19, 20, 13, 8, 19, 24, 19, 14, 11, 0, 20, 6, 7, 18, 14, 7, 0, 17, 3, 19, 7, 0, 19, 7, 4, 19, 14, 18, 18, 4, 18, 7, 8, 18, 2, 20, 19, 11, 0, 18, 18, 0, 22, 0, 24]"
line 6 corpus8.txt,line 6,corpus8.txt,200701-152104_yor_7f4_elicit_5.wav,Idà ahun la fi ńpa ahun. ## It is with its own sword that one kills the tortoise.,"[8, 3, 26, 0, 7, 20, 13, 11, 0, 5, 8, 36, 15, 0, 0, 7, 20, 13, 8, 19, 8, 18, 22, 8, 19, 7, 8, 19, 18, 14, 22, 13, 18, 22, 14, 17, 3, 19, 7, 0, 19, 14, 13, 4, 10, 8, 11, 11, 18, 19, 7, 4, 19, 14, 17, 19, 14, 8, 18, 4]"
line 7 corpus8.txt,line 7,corpus8.txt,200701-152104_yor_7f4_elicit_6.wav,"Idà ńwó ilé ara ẹ̀ ó ní òún ḿba àkọ̀ jẹ́. ## The sword is destroying its own home, and it says it is ruining the scabbard.","[8, 3, 26, 36, 22, 33, 8, 11, 29, 0, 17, 0, 40, 33, 13, 31, 32, 35, 13, 38, 1, 0, 26, 10, 41, 9, 40, 19, 7, 4, 18, 22, 14, 17, 3, 8, 18, 3, 4, 18, 19, 17, 14, 24, 8, 13, 6, 8, 19, 18, 14, 22, 13, 7, 14, 12, 4, 0, 13, 3, 8, 19, 18, 0, 24, 18, 8, 19, 8, 18, 17, 20, 8, 13, 8, 13, 6, 19, 7, 4, 18, 2, 0, 1, 1, 0, 17, 3]"
line 8 corpus8.txt,line 8,corpus8.txt,200701-152104_yor_7f4_elicit_7.wav,Ìdí méjèèjìí tó olúwa rẹ̀-ẹ́ jókòó. ## The two buttocks are sufficient for their owner to sit on.,"[30, 3, 31, 12, 29, 9, 28, 28, 9, 30, 31, 19, 33, 14, 11, 35, 22, 0, 17, 40, 40, 9, 33, 10, 32, 33, 19, 7, 4, 19, 22, 14, 1, 20, 19, 19, 14, 2, 10, 18, 0, 17, 4, 18, 20, 5, 5, 8, 2, 8, 4, 13, 19, 5, 14, 17, 19, 7, 4, 8, 17, 14, 22, 13, 4, 17, 19, 14, 18, 8, 19, 14, 13]"
line 9 corpus8.txt,line 9,corpus8.txt,200701-152104_yor_7f4_elicit_8.wav,Igúnnugún bà lé òrùlé; ojú tó ilé ó tó oko. ## The vulture perches on the roof; its eyes see the homestead as well as the farm.,"[8, 6, 35, 13, 13, 20, 6, 35, 13, 1, 26, 11, 29, 32, 17, 34, 11, 29, 14, 9, 35, 19, 33, 8, 11, 29, 33, 19, 33, 14, 10, 14, 19, 7, 4, 21, 20, 11, 19, 20, 17, 4, 15, 4, 17, 2, 7, 4, 18, 14, 13, 19, 7, 4, 17, 14, 14, 5, 8, 19, 18, 4, 24, 4, 18, 18, 4, 4, 19, 7, 4, 7, 14, 12, 4, 18, 19, 4, 0, 3, 0, 18, 22, 4, 11, 11, 0, 18, 19, 7, 4, 5, 0, 17, 12]"
line 10 corpus8.txt,line 10,corpus8.txt,200701-152104_yor_7f4_elicit_9.wav,Ìgbà tí ṣìgìdìí bá fẹ́ ṣe eré ẹ̀tẹ́ a ní kí wọ́n gbé òun sójò. ## When the clay statue hankers for disgrace it asks to be placed in the rain.,"[30, 6, 1, 26, 19, 31, 39, 30, 6, 30, 3, 30, 31, 1, 27, 5, 40, 39, 4, 4, 17, 29, 40, 19, 40, 0, 13, 31, 10, 31, 22, 41, 13, 6, 1, 29, 32, 20, 13, 18, 33, 9, 32, 22, 7, 4, 13, 19, 7, 4, 2, 11, 0, 24, 18, 19, 0, 19, 20, 4, 7, 0, 13, 10, 4, 17, 18, 5, 14, 17, 3, 8, 18, 6, 17, 0, 2, 4, 8, 19, 0, 18, 10, 18, 19, 14, 1, 4, 15, 11, 0, 2, 4, 3, 8, 13, 19, 7, 4, 17, 0, 8, 13]"
line 11 corpus8.txt,line 11,corpus8.txt,200701-152104_yor_7f4_elicit_10.wav,Ìgbà wo ni Mákùú ò níí kú? Mákùú ò mọ awo ó ḿbú ọpa; Mákùú ò mọ ìwẹ̀ ó ḿbọ́ sódò. ## When will (or how can) Maku avoid the danger of dying? Maku does not know the mysteries of the cult yet he joins in its vows; Maku does not know how to swim and yet he jumps into the river.,"[30, 6, 1, 26, 22, 14, 13, 8, 12, 27, 10, 34, 35, 32, 13, 31, 31, 10, 35, 12, 27, 10, 34, 35, 32, 12, 41, 0, 22, 14, 33, 38, 1, 35, 41, 15, 0, 12, 27, 10, 34, 35, 32, 12, 41, 30, 22, 40, 33, 38, 1, 41, 18, 33, 3, 32, 22, 7, 4, 13, 22, 8, 11, 11, 14, 17, 7, 14, 22, 2, 0, 13, 12, 0, 10, 20, 0, 21, 14, 8, 3, 19, 7, 4, 3, 0, 13, 6, 4, 17, 14, 5, 3, 24, 8, 13, 6, 12, 0, 10, 20, 3, 14, 4, 18, 13, 14, 19, 10, 13, 14, 22, 19, 7, 4, 12, 24, 18, 19, 4, 17, 8, 4, 18, 14, 5, 19, 7, 4, 2, 20, 11, 19, 24, 4, 19, 7, 4, 9, 14, 8, 13, 18, 8, 13, 8, 19, 18, 21, 14, 22, 18, 12, 0, 10, 20, 3, 14, 4, 18, 13, 14, 19, 10, 13, 14, 22, 7, 14, 22, 19, 14, 18, 22, 8, 12, 0, 13, 3, 24, 4, 19, 7, 4, 9, 20, 12, 15, 18, 8, 13, 19, 14, 19, 7, 4, 17, 8, 21, 4, 17]"
line 12 corpus8.txt,line 12,corpus8.txt,200701-152104_yor_7f4_elicit_11.wav,Ihò wo lèkúté ńgbé tó ní iṣẹ́ ilé ńdíwọ́? ## What sort of hole does the rat live in that makes him say that household work preoccupied it?,"[8, 7, 32, 22, 14, 11, 28, 10, 35, 19, 29, 36, 6, 1, 29, 19, 33, 13, 31, 8, 39, 40, 8, 11, 29, 36, 3, 31, 22, 41, 22, 7, 0, 19, 18, 14, 17, 19, 14, 5, 7, 14, 11, 4, 3, 14, 4, 18, 19, 7, 4, 17, 0, 19, 11, 8, 21, 4, 8, 13, 19, 7, 0, 19, 12, 0, 10, 4, 18, 7, 8, 12, 18, 0, 24, 19, 7, 0, 19, 7, 14, 20, 18, 4, 7, 14, 11, 3, 22, 14, 17, 10, 15, 17, 4, 14, 2, 2, 20, 15, 8, 4, 3, 8, 19]"
line 13 corpus8.txt,line 13,corpus8.txt,200701-152104_yor_7f4_elicit_12.wav,"Ìjàkùmọ̀ kì í rin ọ̀sán, ẹni a bí ire kì í rin òru. ## The wild cat never roams in daylight; a well-bred person does not wander around in the night time.","[30, 9, 26, 10, 34, 12, 41, 10, 30, 31, 17, 8, 13, 41, 18, 27, 13, 40, 13, 8, 0, 1, 31, 8, 17, 4, 10, 30, 31, 17, 8, 13, 32, 17, 20, 19, 7, 4, 22, 8, 11, 3, 2, 0, 19, 13, 4, 21, 4, 17, 17, 14, 0, 12, 18, 8, 13, 3, 0, 24, 11, 8, 6, 7, 19, 0, 22, 4, 11, 11, 1, 17, 4, 3, 15, 4, 17, 18, 14, 13, 3, 14, 4, 18, 13, 14, 19, 22, 0, 13, 3, 4, 17, 0, 17, 14, 20, 13, 3, 8, 13, 19, 7, 4, 13, 8, 6, 7, 19, 19, 8, 12, 4]"
line 14 corpus8.txt,line 14,corpus8.txt,200701-152104_yor_7f4_elicit_13.wav,Ìjàlọ ò lè gbé òkúta. ## The brown ant cannot lift a boulder.,"[30, 9, 26, 11, 41, 32, 11, 28, 6, 1, 29, 32, 10, 35, 19, 0, 19, 7, 4, 1, 17, 14, 22, 13, 0, 13, 19, 2, 0, 13, 13, 14, 19, 11, 8, 5, 19, 0, 1, 14, 20, 11, 3, 4, 17]"
line 15 corpus8.txt,line 15,corpus8.txt,200701-152104_yor_7f4_elicit_14.wav,Ìjokòó ẹni ní ḿmúni da ewé ẹ̀kọ nù. ## How one sits causes one to carry the leaves used to wrap corn-meal to the dump.,"[30, 9, 14, 10, 32, 33, 40, 13, 8, 13, 31, 38, 12, 35, 13, 8, 3, 0, 4, 22, 29, 40, 10, 41, 13, 34, 7, 14, 22, 14, 13, 4, 18, 8, 19, 18, 2, 0, 20, 18, 4, 18, 14, 13, 4, 19, 14, 2, 0, 17, 17, 24, 19, 7, 4, 11, 4, 0, 21, 4, 18, 20, 18, 4, 3, 19, 14, 22, 17, 0, 15, 2, 14, 17, 13, 12, 4, 0, 11, 19, 14, 19, 7, 4, 3, 20, 12, 15]"
line 16 corpus8.txt,line 16,corpus8.txt,200701-152104_yor_7f4_elicit_15.wav,"Ìjọba ńpè ọ́ o ní ò ḿmu gààrí lọ́wọ́; ta ní ni ọ́, ta ní ni omi tí o fi ḿmu gààrí? ## The government summons you and you say you are busy eating cassava grains soaked in water; who owns you, and who owns the water with which you are eating the cassava?","[30, 9, 41, 1, 0, 36, 15, 28, 41, 14, 13, 31, 32, 38, 12, 20, 6, 26, 26, 17, 31, 11, 41, 22, 41, 19, 0, 13, 31, 13, 8, 41, 19, 0, 13, 31, 13, 8, 14, 12, 8, 19, 31, 14, 5, 8, 38, 12, 20, 6, 26, 26, 17, 31, 19, 7, 4, 6, 14, 21, 4, 17, 13, 12, 4, 13, 19, 18, 20, 12, 12, 14, 13, 18, 24, 14, 20, 0, 13, 3, 24, 14, 20, 18, 0, 24, 24, 14, 20, 0, 17, 4, 1, 20, 18, 24, 4, 0, 19, 8, 13, 6, 2, 0, 18, 18, 0, 21, 0, 6, 17, 0, 8, 13, 18, 18, 14, 0, 10, 4, 3, 8, 13, 22, 0, 19, 4, 17, 22, 7, 14, 14, 22, 13, 18, 24, 14, 20, 0, 13, 3, 22, 7, 14, 14, 22, 13, 18, 19, 7, 4, 22, 0, 19, 4, 17, 22, 8, 19, 7, 22, 7, 8, 2, 7, 24, 14, 20, 0, 17, 4, 4, 0, 19, 8, 13, 6, 19, 7, 4, 2, 0, 18, 18, 0, 21, 0]"
line 17 corpus8.txt,line 17,corpus8.txt,200701-152104_yor_7f4_elicit_16.wav,Ilè-ni-mo-wà kì í jẹ̀bi ẹjọ́. ## “I-was-in-my-home” is never the guilty party in a dispute.,"[8, 11, 28, 13, 8, 12, 14, 22, 26, 10, 30, 31, 9, 40, 1, 8, 40, 9, 41, 8, 22, 0, 18, 8, 13, 12, 24, 7, 14, 12, 4, 8, 18, 13, 4, 21, 4, 17, 19, 7, 4, 6, 20, 8, 11, 19, 24, 15, 0, 17, 19, 24, 8, 13, 0, 3, 8, 18, 15, 20, 19, 4]"
line 18 corpus8.txt,line 18,corpus8.txt,200701-152104_yor_7f4_elicit_17.wav,Ilé kì í jó kí baálé ilé tàkakà. ## A house does not burn while the landlord lounges with indifference.,"[8, 11, 29, 10, 30, 31, 9, 33, 10, 31, 1, 0, 27, 11, 29, 8, 11, 29, 19, 26, 10, 0, 10, 26, 0, 7, 14, 20, 18, 4, 3, 14, 4, 18, 13, 14, 19, 1, 20, 17, 13, 22, 7, 8, 11, 4, 19, 7, 4, 11, 0, 13, 3, 11, 14, 17, 3, 11, 14, 20, 13, 6, 4, 18, 22, 8, 19, 7, 8, 13, 3, 8, 5, 5, 4, 17, 4, 13, 2, 4]"
line 19 corpus8.txt,line 19,corpus8.txt,200701-152104_yor_7f4_elicit_18.wav,Ilé kì í jó kí oorun kun ojú. ## A house does not burn and fill the eyes with sleep.,"[8, 11, 29, 10, 30, 31, 9, 33, 10, 31, 14, 14, 17, 20, 13, 10, 20, 13, 14, 9, 35, 0, 7, 14, 20, 18, 4, 3, 14, 4, 18, 13, 14, 19, 1, 20, 17, 13, 0, 13, 3, 5, 8, 11, 11, 19, 7, 4, 4, 24, 4, 18, 22, 8, 19, 7, 18, 11, 4, 4, 15]"
line 20 corpus8.txt,line 20,corpus8.txt,200701-152104_yor_7f4_elicit_19.wav,Ìlù kan ò tó Ègùn jó; bí a bá lù fún un a máa lu àyà. ## One drum is not enough for an Ègùn person to dance to; if one drums for him he too will play a rhythm on his chest.,"[30, 11, 34, 10, 0, 13, 32, 19, 33, 28, 6, 34, 13, 9, 33, 1, 31, 0, 1, 27, 11, 34, 5, 35, 13, 20, 13, 0, 12, 27, 0, 11, 20, 26, 24, 26, 14, 13, 4, 3, 17, 20, 12, 8, 18, 13, 14, 19, 4, 13, 14, 20, 6, 7, 5, 14, 17, 0, 13, 28, 6, 34, 13, 15, 4, 17, 18, 14, 13, 19, 14, 3, 0, 13, 2, 4, 19, 14, 8, 5, 14, 13, 4, 3, 17, 20, 12, 18, 5, 14, 17, 7, 8, 12, 7, 4, 19, 14, 14, 22, 8, 11, 11, 15, 11, 0, 24, 0, 17, 7, 24, 19, 7, 12, 14, 13, 7, 8, 18, 2, 7, 4, 18, 19]"
line 21 corpus8.txt,line 21,corpus8.txt,200701-152104_yor_7f4_elicit_20.wav,"Iná ńjó ògiri ò sá, ó wá ńgbá gẹẹrẹ gẹẹrẹ sómi. ## Fire burns and the wall does not run from it; now it moves threateningly towards water.","[8, 13, 27, 36, 9, 33, 32, 6, 8, 17, 8, 32, 18, 27, 33, 22, 27, 36, 6, 1, 27, 6, 40, 40, 17, 40, 6, 40, 40, 17, 40, 18, 33, 12, 8, 5, 8, 17, 4, 1, 20, 17, 13, 18, 0, 13, 3, 19, 7, 4, 22, 0, 11, 11, 3, 14, 4, 18, 13, 14, 19, 17, 20, 13, 5, 17, 14, 12, 8, 19, 13, 14, 22, 8, 19, 12, 14, 21, 4, 18, 19, 7, 17, 4, 0, 19, 4, 13, 8, 13, 6, 11, 24, 19, 14, 22, 0, 17, 3, 18, 22, 0, 19, 4, 17]"
line 22 corpus8.txt,line 22,corpus8.txt,200701-152104_yor_7f4_elicit_21.wav,"Inú burúkú làgbà ńní, àgbà kì í ní ojú burúkú. ## An unpleasant inside is what a venerable elder should have; a venerable elder should not have an unpleasant mien.","[8, 13, 35, 1, 20, 17, 35, 10, 35, 11, 26, 6, 1, 26, 36, 13, 31, 26, 6, 1, 26, 10, 30, 31, 13, 31, 14, 9, 35, 1, 20, 17, 35, 10, 35, 0, 13, 20, 13, 15, 11, 4, 0, 18, 0, 13, 19, 8, 13, 18, 8, 3, 4, 8, 18, 22, 7, 0, 19, 0, 21, 4, 13, 4, 17, 0, 1, 11, 4, 4, 11, 3, 4, 17, 18, 7, 14, 20, 11, 3, 7, 0, 21, 4, 0, 21, 4, 13, 4, 17, 0, 1, 11, 4, 4, 11, 3, 4, 17, 18, 7, 14, 20, 11, 3, 13, 14, 19, 7, 0, 21, 4, 0, 13, 20, 13, 15, 11, 4, 0, 18, 0, 13, 19, 12, 8, 4, 13]"
line 23 corpus8.txt,line 23,corpus8.txt,200701-152104_yor_7f4_elicit_22.wav,"Ipa ọgbẹ́ ní ńsàn; ipa ohùn kì í sàn. ## The wound left by a cutlass may heal, but the wound left by speech does not heal.","[8, 15, 0, 41, 6, 1, 40, 13, 31, 36, 18, 26, 13, 8, 15, 0, 14, 7, 34, 13, 10, 30, 31, 18, 26, 13, 19, 7, 4, 22, 14, 20, 13, 3, 11, 4, 5, 19, 1, 24, 0, 2, 20, 19, 11, 0, 18, 18, 12, 0, 24, 7, 4, 0, 11, 1, 20, 19, 19, 7, 4, 22, 14, 20, 13, 3, 11, 4, 5, 19, 1, 24, 18, 15, 4, 4, 2, 7, 3, 14, 4, 18, 13, 14, 19, 7, 4, 0, 11]"
line 24 corpus8.txt,line 24,corpus8.txt,200701-152104_yor_7f4_elicit_23.wav,Ìpàkọ́ onípàkọ́ là ńrí; eniẹlẹ́ni ní ńrí tẹni. ## One sees only other peoples' occiputs; only others can see one's own.,"[30, 15, 26, 10, 41, 14, 13, 31, 15, 26, 10, 41, 11, 26, 36, 17, 31, 4, 13, 8, 40, 11, 40, 13, 8, 13, 31, 36, 17, 31, 19, 40, 13, 8, 14, 13, 4, 18, 4, 4, 18, 14, 13, 11, 24, 14, 19, 7, 4, 17, 15, 4, 14, 15, 11, 4, 18, 14, 2, 2, 8, 15, 20, 19, 18, 14, 13, 11, 24, 14, 19, 7, 4, 17, 18, 2, 0, 13, 18, 4, 4, 14, 13, 4, 18, 14, 22, 13]"
